followers_count,friends_count,account_created_at,created_at,full_text,truncated,source,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,retweet_count,favorite_count,favorited,retweeted,lang,tweet_id_hashed,clean_text,tokens,label_sentiment,label_confidence,label_cardiffnlp,label_conf_cardiffnlp
12749,1797,2013-01-30 05:07:00,2022-12-11 13:58:00,"¡LA FIFA CAMBIA EL BALÓN DEL MUNDIAL!
La FIFA anunció que los últimos cuatro encuentros del Mundial se jugarán con un balón diferente. La marca que lo comercializa ha presentado Al Hilm, que será el utilizado en las semifinales y la final del torneo...
https://t.co/oKmRyJriFN https://t.co/VX0Cioh0cX",False,Twitter for Android,,,,False,0,0,False,False,es,71a03511de40ec4fd480644e90fa47abe0423036613c0dbf57bec0acfb8164e9,"¡la fifa cambia el balón del mundial! la fifa anunció que los últimos cuatro encuentros del mundial se jugarán con un balón diferente. la marca que lo comercializa ha presentado al hilm, que será el utilizado en las semifinales y la final del torneo...","['la', 'fifa', 'cambia', 'el', 'balón', 'del', 'mundial', 'la', 'fifa', 'anunció', 'que', 'los', 'últimos', 'cuatro', 'encuentros', 'del', 'mundial', 'se', 'jugarán', 'con', 'un', 'balón', 'diferente', 'la', 'marca', 'que', 'lo', 'comercializa', 'ha', 'presentado', 'al', 'hilm', 'que', 'será', 'el', 'utilizado', 'en', 'las', 'semifinales', 'y', 'la', 'final', 'del', 'torneo']",neutro,0.737,neutro,0.81
10,46,2018-07-05 06:52:00,2022-12-11 08:19:00,@fifaworldcup_es Fifa corrupta algún día se tendrá que crear otra organización  que no sea fifa.,False,Twitter for Android,1.60169e+18,142296675.0,fifaworldcup_es,False,0,0,False,False,es,60ac53dddb426a8e3dbe0473f6aaee71458d4b9653f37d7bee2a0d693cdf3639,fifa corrupta algún día se tendrá que crear otra organización que no sea fifa.,"['fifa', 'corrupta', 'algún', 'día', 'se', 'tendrá', 'que', 'crear', 'otra', 'organización', 'que', 'no', 'sea', 'fifa']",negativo,0.843,negativo,0.921
0,4,2022-01-07 06:01:00,2022-12-11 04:26:00,@dehaacm @tutiofifa @El_PROFE_FIFA @Derlowen10 Bro van persie es buenísimo le gana a todos,False,Twitter for Android,1.60179e+18,1.18311e+18,dehaacm,False,0,1,False,False,es,b15901a32731ffd0509e2f73989193568f142b180c6ae9def70a5479d5b06fca,bro van persie es buenísimo le gana a todos,"['bro', 'van', 'persie', 'es', 'buenísimo', 'le', 'gana', 'a', 'todos']",positivo,0.821,positivo,0.887
513185,34,2016-09-12 23:20:00,2022-12-11 04:54:00,Los detalles del expediente de la FIFA contra la AFA | Podría haber una multa https://t.co/vdy9djDraU,False,Echobox,,,,False,1,6,False,False,es,452f2f30abc0d6c3b27c2302ff58207a8f68746cff0d1a42ae99fe9717c274b9,los detalles del expediente de la fifa contra la afa | podría haber una multa,"['los', 'detalles', 'del', 'expediente', 'de', 'la', 'fifa', 'contra', 'la', 'afa', '|', 'podría', 'haber', 'una', 'multa']",neutro,0.535,negativo,0.554
1121,1,2011-02-26 22:38:00,2022-12-11 14:49:00,FIFA ABRE PROCEDIMIENTO POR «CONDUCTA INDEBIDA» A ARGENTINA Y PAÍSES BAJOS https://t.co/1MpwwRaLgL,False,Twitter for Android,,,,False,0,0,False,False,es,421369130f34b8dde978826899289d5efd789cedc11e1d424ab3db3a94669e90,fifa abre procedimiento por «conducta indebida» a argentina y países_bajos,"['fifa', 'abre', 'procedimiento', 'por', 'conducta', 'indebida', 'a', 'argentina', 'y', 'países_bajos']",neutro,0.487,negativo,0.825
5,185,2014-10-09 01:52:00,2022-12-11 13:42:00,"@brezhneviano Pero con la ayuda de la FIFA, eso si",False,Twitter for Android,1.60158e+18,111726341.0,brezhneviano,False,0,0,False,False,es,86f003b407d05977a8f53f08ef12cd2c794b9f64140997aa623332a6c7d3ef9f,"pero con la ayuda de la fifa, eso si","['pero', 'con', 'la', 'ayuda', 'de', 'la', 'fifa', 'eso', 'si']",neutro,0.664,neutro,0.585
95,106,2022-06-29 16:55:00,2022-12-11 13:20:00,@Andy_Fleezz @hfeler Respeto inculcan desde la FIFA este deporte es maravilloso y solo para los que saben interpretarlo.  Van Gaal crítico duramente a Messi y al seleccionado entiendo que x ser mejores que uds nos odies . Así que andate a tragarleche resentido bolsa de cuernos . Saca del medio pecho,False,Twitter for Android,1.60159e+18,78341196.0,Andy_Fleezz,False,0,0,False,False,es,028c976a3074b7dd20c9f487e3f61a5c8a28e3b5b5740ef81c2748c01a255c51,respeto inculcan desde la fifa este deporte es maravilloso y solo para los que saben interpretarlo. van gaal crítico duramente a messi y al seleccionado entiendo que x ser mejores que uds nos odies . así que andate a tragarleche resentido bolsa de cuernos . saca del medio pecho,"['respeto', 'inculcan', 'desde', 'la', 'fifa', 'este', 'deporte', 'es', 'maravilloso', 'y', 'solo', 'para', 'los', 'que', 'saben', 'interpretarlo', 'van', 'gaal', 'crítico', 'duramente', 'a', 'messi', 'y', 'al', 'seleccionado', 'entiendo', 'que', 'x', 'ser', 'mejores', 'que', 'uds', 'nos', 'odies', 'así', 'que', 'andate', 'a', 'tragarleche', 'resentido', 'bolsa', 'de', 'cuernos', 'saca', 'del', 'medio', 'pecho']",negativo,0.894,negativo,0.771
2249,2645,2010-08-16 23:01:00,2022-12-11 13:16:00,"RT @Macrista_oK: La @fifacom_es le abrió un expediente a la argentina por ""conductas inmorales""
Si. La misma FIFA, cuya fundación tiene como presidente a mi lidereso @mauriciomacri 
¿De que se rien?
No es gracioso, Sucios QKs.",False,Twitter for Android,,,,False,47,0,False,False,es,41401c766bb96e7f0484632c52fdde039efda40b963f3fd54a98da975b3ea518,"rt : la le abrió un expediente a la argentina por ""conductas inmorales"" si. la misma fifa, cuya fundación tiene como presidente a mi lidereso ¿de que se rien? no es gracioso, sucios qks.","['rt', 'la', 'le', 'abrió', 'un', 'expediente', 'a', 'la', 'argentina', 'por', 'conductas', 'inmorales', 'si', 'la', 'misma', 'fifa', 'cuya', 'fundación', 'tiene', 'como', 'presidente', 'a', 'mi', 'lidereso', 'de', 'que', 'se', 'rien', 'no', 'es', 'gracioso', 'sucios', 'qks']",negativo,0.971,negativo,0.937
1,52,2022-11-30 11:46:00,2022-12-11 10:42:00,@EduAguirre7 Lo que se está cargando el fútbol es la FIFA,False,Twitter for iPhone,1.60168e+18,104243636.0,EduAguirre7,False,0,0,False,False,es,db8a2c52ec32fe888469258b7eaa4a7b5c7149c96ba20984e8f01c77e36b2273,lo que se está cargando el fútbol es la fifa,"['lo', 'que', 'se', 'está', 'cargando', 'el', 'fútbol', 'es', 'la', 'fifa']",negativo,0.978,negativo,0.679
158,1335,2011-02-06 22:22:00,2022-12-11 10:43:00,"@CarlosJ_Ordonez @adsuara No creo que haga la FIFA , o cualquier federación, algo para cambiarlo, han hecho de eso que la gente lo siga. Otros deportes por el espectáculo, estrategia, comer (beisbol), etc. Muy largo el proceso de cambio.",False,Twitter for Android,1.6018e+18,9.015459999999999e+17,CarlosJ_Ordonez,False,1,1,False,False,es,52b68824571ea40df58cd5ef4f569e7ddf6ed01796eef9426b0fcc596b2c48c8,"no creo que haga la fifa , o cualquier federación, algo para cambiarlo, han hecho de eso que la gente lo siga. otros deportes por el espectáculo, estrategia, comer (beisbol), etc. muy largo el proceso de cambio.","['no', 'creo', 'que', 'haga', 'la', 'fifa', 'o', 'cualquier', 'federación', 'algo', 'para', 'cambiarlo', 'han', 'hecho', 'de', 'eso', 'que', 'la', 'gente', 'lo', 'siga', 'otros', 'deportes', 'por', 'el', 'espectáculo', 'estrategia', 'comer', 'beisbol', 'etc.', 'muy', 'largo', 'el', 'proceso', 'de', 'cambio']",negativo,0.732,negativo,0.714
14082,1855,2010-04-16 21:14:00,2022-12-11 13:37:00,La FIFA abre expediente a Argentina: miedo a las posibles sanciones https://t.co/T6ysN43DzU a través de @ABC_Deportes,False,Twitter Web App,,,,False,0,0,False,False,es,a76dee1b2dd814b17b8163ee5c03d7de2316c406804b26cc1557382c868b3dd5,la fifa abre expediente a argentina: miedo a las posibles sanciones a través de,"['la', 'fifa', 'abre', 'expediente', 'a', 'argentina', 'miedo', 'a', 'las', 'posibles', 'sanciones', 'a', 'través', 'de']",neutro,0.487,negativo,0.876
79,323,2010-03-15 23:45:00,2022-12-11 02:30:00,"@LocoXlaTech @an_baradit @johanamunoz612 @DiarioOle Sí tan tremenda que mientras el estaba en FIFA, Argentina no ganó absolutamente nada 🤣🤣🤣",False,Twitter for Android,1.60168e+18,1.4941e+18,LocoXlaTech,False,0,0,False,False,es,f6d19783c22e03f0d09d8bed8ad7dc3e3364dc57e602d8d9d2da6f46c648fa2b,"sí tan tremenda que mientras el estaba en fifa, argentina no ganó absolutamente nada feliz feliz feliz","['sí', 'tan', 'tremenda', 'que', 'mientras', 'el', 'estaba', 'en', 'fifa', 'argentina', 'no', 'ganó', 'absolutamente', 'nada', 'feliz', 'feliz', 'feliz']",neutro,0.429,positivo,0.366
1509,24,2022-07-14 21:34:00,2022-12-11 12:45:00,@waltercruz3535 @JoseAlep1 @Derlowen10 @_thetonyg_ @fifa_droid @legas1710 @XiRoOn_7 @fifagreiff @ALANDROID23 @ChelseaFc__Lat @FIFAPOSTING Hola bro,False,Twitter for iPhone,1.60176e+18,1.60175e+18,waltercruz3535,False,0,0,False,False,es,6a4733e74089bd606d57e8187733069d880b6cb4a82d8869d8df329e454bfbf9,hola bro,"['hola', 'bro']",neutro,0.68,neutro,0.494
666,735,2009-06-23 19:39:00,2022-12-11 02:30:00,@Cr7stianismo_ Pase una carta a la FIFA... claro pero primero esperen la respuesta de la carta que enviaron para saber si fue gol de CR o de Bruno,False,Twitter for Android,1.6016400000000003e+18,1.44217e+18,Cr7stianismo_,False,0,0,False,False,es,5492f9a0574947eed44ed28c43b091327bc8857bb2a2f6ff541cbaac59d3c080,pase una carta a la fifa... claro pero primero esperen la respuesta de la carta que enviaron para saber si fue gol de cr o de bruno,"['pase', 'una', 'carta', 'a', 'la', 'fifa', 'claro', 'pero', 'primero', 'esperen', 'la', 'respuesta', 'de', 'la', 'carta', 'que', 'enviaron', 'para', 'saber', 'si', 'fue', 'gol', 'de', 'cr', 'o', 'de', 'bruno']",neutro,0.879,neutro,0.808
5,53,2022-12-01 13:55:00,2022-12-11 09:51:00,RT @MeridianoTV: Qatar 2022: FIFA abre un procedimiento contra Argentina por su conducta ante Países Bajos (+VIDEO) https://t.co/TgfdfnuKDG,False,Twitter for Android,,,,False,2,0,False,False,es,b73b22d3e007719cd388b80667183a56ea65fdc318376231216421331c5e412f,rt : qatar 2022: fifa abre un procedimiento contra argentina por su conducta ante países_bajos (+video),"['rt', 'qatar', '2022', 'fifa', 'abre', 'un', 'procedimiento', 'contra', 'argentina', 'por', 'su', 'conducta', 'ante', 'países_bajos', '+', 'video']",neutro,0.567,negativo,0.685
2816,2745,2021-08-16 16:14:00,2022-12-11 12:45:00,"@JuanTrivio20 España campeona del mundo sin Messi, al hormonado lo hicieron en Barcelona y en la liga después de Iniesta y Xavi fue nadie… Anda y vete bobo que aquí no creemos en mesías ni en dioses, anda a sentirte grande porque la FIFA te puso papaya en la boca para que gane Pecho Frío.",False,Twitter for iPhone,1.60192e+18,9.88622e+17,JuanTrivio20,False,0,0,False,False,es,999bb2b215dfd31bb4568866f5cc4af6b97be65989063c5e30c141fb22026172,"españa campeona del mundo sin messi, al hormonado lo hicieron en barcelona y en la liga después de iniesta y xavi fue nadie... anda y vete bobo que aquí no creemos en mesías ni en dioses, anda a sentirte grande porque la fifa te puso papaya en la boca para que gane pecho frío.","['españa', 'campeona', 'del', 'mundo', 'sin', 'messi', 'al', 'hormonado', 'lo', 'hicieron', 'en', 'barcelona', 'y', 'en', 'la', 'liga', 'después', 'de', 'iniesta', 'y', 'xavi', 'fue', 'nadie', 'anda', 'y', 'vete', 'bobo', 'que', 'aquí', 'no', 'creemos', 'en', 'mesías', 'ni', 'en', 'dioses', 'anda', 'a', 'sentirte', 'grande', 'porque', 'la', 'fifa', 'te', 'puso', 'papaya', 'en', 'la', 'boca', 'para', 'que', 'gane', 'pecho', 'frío']",negativo,0.949,negativo,0.815
1324,1339,2010-06-02 20:15:00,2022-12-11 00:55:00,RT @alvrslnsmd: Una de las innovaciones de FIFA para este mundial: cada uno de los semifinalistas puede ser campeón. Ya era hora de mejorar el deporte. https://t.co/4r0RoYajNZ,False,Twitter for iPhone,,,,True,7,0,False,False,es,aae7a9b633770aca9c552fe656f3c7db204bb49e1674e8a1240ad1268036db2e,rt : una de las innovaciones de fifa para este mundial: cada uno de los semifinalistas puede ser campeón. ya era hora de mejorar el deporte.,"['rt', 'una', 'de', 'las', 'innovaciones', 'de', 'fifa', 'para', 'este', 'mundial', 'cada', 'uno', 'de', 'los', 'semifinalistas', 'puede', 'ser', 'campeón', 'ya', 'era', 'hora', 'de', 'mejorar', 'el', 'deporte']",positivo,0.954,positivo,0.84
34,585,2018-12-17 05:02:00,2022-12-11 00:55:00,Mi gusto y costumbre culposa es jugar al menos un partido de FIFA cada día. Pero ahorita no he podido por lo de que no jala mi lap:((,False,Twitter Web App,,,,False,0,0,False,False,es,6f02973b17a05cac49b604df9478fab19a4d02e449cffe9ddfcb6256bca592a5,mi gusto y costumbre culposa es jugar al menos un partido de fifa cada día. pero ahorita no he podido por lo de que no jala mi lap:((,"['mi', 'gusto', 'y', 'costumbre', 'culposa', 'es', 'jugar', 'al', 'menos', 'un', 'partido', 'de', 'fifa', 'cada', 'día', 'pero', 'ahorita', 'no', 'he', 'podido', 'por', 'lo', 'de', 'que', 'no', 'jala', 'mi', 'lap']",negativo,0.814,negativo,0.906
248309,506,2009-08-07 20:28:00,2022-12-11 03:30:00,"😳 ¡ARREMETEN CONTRA #MESSI!

📺 Conductor de televisión disparó contra el capitán de #ARG tras el partido de 4tos y hasta lo comparó con CR7 🤨

👀 ¿Todavía no viste lo que dijo? ➡️ https://t.co/7ONizNduXA

#MundialTelemundo #ElMundialLoEsTodo #QATAR2022 https://t.co/2DIXgi9spq",False,Twitter Media Studio,,,,False,2,10,False,False,es,95c4cb9457f3dcc6bf96f2206bbae3b0bd6fa37605249cf91bebb284e22d94db,verguenza ¡arremeten contra messi! conductor de televisión disparó contra el capitán de arg tras el partido de 4tos y hasta lo comparó con cr7 ¿todavía no viste lo que dijo? mundialtelemundo elmundialloestodo qatar2022,"['verguenza', 'arremeten', 'contra', 'messi', 'conductor', 'de', 'televisión', 'disparó', 'contra', 'el', 'capitán', 'de', 'arg', 'tras', 'el', 'partido', 'de', '4tos', 'y', 'hasta', 'lo', 'comparó', 'con', 'cr7', 'todavía', 'no', 'viste', 'lo', 'que', 'dijo', 'mundialtelemundo', 'elmundialloestodo', 'qatar2022']",negativo,0.929,negativo,0.953
16,57,2017-05-22 17:06:00,2022-12-11 02:10:00,@_Elenapacheco @vivicanosaok Por no llevar el luto de la Vieja Urraca que les quisieron imponer. Acostumbrados a hacer lo que quieren. Ésta vez No Pudieron. Bien por FIFA!!!,False,Twitter for Android,1.60172e+18,1112311261.0,_Elenapacheco,False,0,0,False,False,es,5d8fb35c4728369e169e074303faa3c8c21b5e0bc4b4467b27bebd14372899d6,por no llevar el luto de la vieja urraca que les quisieron imponer. acostumbrados a hacer lo que quieren. ésta vez no pudieron. bien por fifa!!!,"['por', 'no', 'llevar', 'el', 'luto', 'de', 'la', 'vieja', 'urraca', 'que', 'les', 'quisieron', 'imponer', 'acostumbrados', 'a', 'hacer', 'lo', 'que', 'quieren', 'ésta', 'vez', 'no', 'pudieron', 'bien', 'por', 'fifa']",negativo,0.958,negativo,0.838
9,89,2022-01-28 03:53:00,2022-12-11 08:18:00,"@joseor23 @JMaquiavello Perdieron con Marruecos, pero la culpa la tiene Messi y una conspiración de la FIFA 👻👻👻",False,Twitter Web App,1.60167e+18,46012660.0,joseor23,False,0,0,False,False,es,df1ea7900fe8d313b1d5a0f58259b067df3c419347849e72c3fd7a31b9d4a0bb,"perdieron con marruecos, pero la culpa la tiene messi y una conspiración de la fifa","['perdieron', 'con', 'marruecos', 'pero', 'la', 'culpa', 'la', 'tiene', 'messi', 'y', 'una', 'conspiración', 'de', 'la', 'fifa']",negativo,0.897,negativo,0.792
2,115,2022-12-07 02:05:00,2022-12-11 03:07:00,La FIFA tendría que implementar un premio Luca Modric. Un canto al fútbol y a los valores de este deporte,False,Twitter for Android,,,,False,0,0,False,False,es,5e745669cc60bb0fcfe4914c025569477456731a32dba130844fa1b99d4be3b3,la fifa tendría que implementar un premio luca modric. un canto al fútbol y a los valores de este deporte,"['la', 'fifa', 'tendría', 'que', 'implementar', 'un', 'premio', 'luca', 'modric', 'un', 'canto', 'al', 'fútbol', 'y', 'a', 'los', 'valores', 'de', 'este', 'deporte']",negativo,0.459,neutro,0.386
2,58,2012-12-06 01:45:00,2022-12-11 01:14:00,"@CristinoPato @diegobranca Haber sarta de pelotudos: si todavía seguimos en el mundial es gracias a los Katari, porque son los que pusieron la guita ,y si Argentina puede quedar fuera del mundial con 5 amonestados y un co doble son 7 .Y si fue solo una sanción económica es porque lo árabes frenaron a FIFA",False,Twitter for Android,1.60159e+18,58246946.0,CristinoPato,False,0,0,False,False,es,b7a37b3f206c90a9ec8ba85cdc83ab83daf9fac2628a970e3042284cf674935f,"haber sarta de pelotudos: si todavía seguimos en el mundial es gracias a los katari, porque son los que pusieron la guita ,y si argentina puede quedar fuera del mundial con 5 amonestados y un co doble son 7 .y si fue solo una sanción económica es porque lo árabes frenaron a fifa","['haber', 'sarta', 'de', 'pelotudos', 'si', 'todavía', 'seguimos', 'en', 'el', 'mundial', 'es', 'gracias', 'a', 'los', 'katari', 'porque', 'son', 'los', 'que', 'pusieron', 'la', 'guita', 'y', 'si', 'argentina', 'puede', 'quedar', 'fuera', 'del', 'mundial', 'con', '5', 'amonestados', 'y', 'un', 'co', 'doble', 'son', '7', '.y', 'si', 'fue', 'solo', 'una', 'sanción', 'económica', 'es', 'porque', 'lo', 'árabes', 'frenaron', 'a', 'fifa']",negativo,0.754,negativo,0.93
24,276,2021-07-21 23:04:00,2022-12-11 03:11:00,@fifa_droid Ese es mi equipo @fifa_droid espero ganar https://t.co/5n2kfEc9Lh,False,Twitter for iPhone,1.60173e+18,3154637689.0,fifa_droid,False,0,2,False,False,es,53c9ca5de544eb517ec9ff00d31cc6f7b1fd50eeba581d1aa1f90950f1f68889,ese es mi equipo espero ganar,"['ese', 'es', 'mi', 'equipo', 'espero', 'ganar']",positivo,0.897,positivo,0.705
5239,141,2016-01-05 15:21:00,2022-12-11 12:15:00,"#ElSueño | FIFA presentó el balón que se usará en las semifinales, el duelo por el tercer puesto y la gran final de la Copa Mundial de la FIFA.
https://t.co/TA7G6b85hd",False,Twitter Web App,,,,False,0,0,False,False,es,1bdb199308479cb96023df3308017383e96a4b5a71df1b3de242306ebc7afa9d,"elsueño | fifa presentó el balón que se usará en las semifinales, el duelo por el tercer puesto y la gran final de la copa mundial de la fifa.","['elsueño', '|', 'fifa', 'presentó', 'el', 'balón', 'que', 'se', 'usará', 'en', 'las', 'semifinales', 'el', 'duelo', 'por', 'el', 'tercer', 'puesto', 'y', 'la', 'gran', 'final', 'de', 'la', 'copa', 'mundial', 'de', 'la', 'fifa']",neutro,0.672,neutro,0.782
109424,8410,2012-07-11 02:50:00,2022-12-11 06:01:00,¡La FIFA abre expediente a Argentina! https://t.co/HVMA2kqdV0 ▪,False,DiarioContraste,,,,False,0,0,False,False,es,be8440aad312354f16c68e927802d7b3999d24fbcc67e06383b754861b5b81fb,¡la fifa abre expediente a argentina!,"['la', 'fifa', 'abre', 'expediente', 'a', 'argentina']",neutro,0.635,neutro,0.477
8494,621,2014-04-17 13:32:00,2022-12-11 13:28:00,"RT @Premios_CCOTY: 💣 Esta primera edición de los Premios CCOTY se retransmitirá a través del canal de @reysa_b 

TikTok: 575k
YouTube: 144k
Twitch: 21k
Instagram: 92k

Será una gala llena de sorpresas dónde conoceremos quién se llevará los mayores premios del mundo Fifa 🏆 https://t.co/4mriLnxAWj",False,Twitter for Android,,,,False,6,0,False,False,es,3fb5a9188cbed9c05fcde6780d175c14aec39e219fcf11c207f40d8f3e4fc6f9,rt : esta primera edición de los premios ccoty se retransmitirá a través del canal de tiktok: 575k youtube: 144k twitch: 21k instagram: 92k será una gala llena de sorpresas dónde conoceremos quién se llevará los mayores premios del mundo fifa,"['rt', 'esta', 'primera', 'edición', 'de', 'los', 'premios', 'ccoty', 'se', 'retransmitirá', 'a', 'través', 'del', 'canal', 'de', 'tiktok', '575k', 'youtube', '144k', 'twitch', '21k', 'instagram', '92k', 'será', 'una', 'gala', 'llena', 'de', 'sorpresas', 'dónde', 'conoceremos', 'quién', 'se', 'llevará', 'los', 'mayores', 'premios', 'del', 'mundo', 'fifa']",positivo,0.584,neutro,0.724
429,723,2022-06-17 11:35:00,2022-12-11 09:24:00,"@DrHDeFecca La FIDA es la Federación Internacional de Árbitros.. Y la FIFA qué coño es?
Entre tú y yo. Qué mal me cae Infantinio?",False,Twitter Web App,1.60179e+18,1.5606900000000003e+18,DrHDeFecca,False,0,1,False,False,es,3ecad59e3c5f8bb8b683bd1f08d274565f284e5f3aad48bd64058b2da83c681c,la fida es la federación internacional de árbitros.. y la fifa qué coño es? entre tú y yo. qué mal me cae infantinio?,"['la', 'fida', 'es', 'la', 'federación', 'internacional', 'de', 'árbitros', 'y', 'la', 'fifa', 'qué', 'coño', 'es', 'entre', 'tú', 'y', 'yo', 'qué', 'mal', 'me', 'cae', 'infantinio']",negativo,0.97,negativo,0.952
898,1050,2021-11-11 10:48:00,2022-12-11 12:30:00,"RT @mariangelesbuc3: MIRA VOS LA BRONCA QUE LE QUEDO A MACRI E INFANTINO QUE GANÓ ARGENTINA  TERMINA EN SANCION A LA SELECCION..YA NO SABEN QUE HACER PARA REVENTAR A LOS CHICOS. VAN A VER LOS VIDEOS DE NUESTROS JUGADORES BURLANDOSE DE LOS NARANJAS. ES MUCHO. 
QUE MAFIA QUE ES LA FIFA https://t.co/UBTW3XwHjH",False,Twitter for Android,,,,False,3,0,False,False,es,c493872aad6cec17aebbae3cdee8b574d39051654b21beaf5acf4ba3c9aacfda,rt : mira vos la bronca que le quedo a macri e infantino que ganó argentina termina en sancion a la seleccion..ya no saben que hacer para reventar a los chicos. van a ver los videos de nuestros jugadores burlandose de los naranjas. es mucho. que mafia que es la fifa,"['rt', 'mira', 'vos', 'la', 'bronca', 'que', 'le', 'quedo', 'a', 'macri', 'e', 'infantino', 'que', 'ganó', 'argentina', 'termina', 'en', 'sancion', 'a', 'la', 'seleccion', 'ya', 'no', 'saben', 'que', 'hacer', 'para', 'reventar', 'a', 'los', 'chicos', 'van', 'a', 'ver', 'los', 'videos', 'de', 'nuestros', 'jugadores', 'burlandose', 'de', 'los', 'naranjas', 'es', 'mucho', 'que', 'mafia', 'que', 'es', 'la', 'fifa']",negativo,0.968,negativo,0.938
128,255,2022-09-03 23:36:00,2022-12-11 14:51:00,RT @Claudia00104877: Deportes.- La FIFA divulgó este sábado 10 dic un video en el que da las gracias al jugador Cristiano Ronaldo después del partido en el que Portugal quedó eliminada por Marruecos (1-0) en los Cuartos de Final de la Copa Mundial de Qatar 2022. #RenaceLaEsperanza @Zam36771604Jess,False,Twitter for Android,,,,False,4,0,False,False,es,16c7630f610abb4213eb5502b5982c31e91add79fd79cf4f835f02ff08793b0e,rt : deportes.- la fifa divulgó este sábado 10 dic un video en el que da las gracias al jugador cristiano ronaldo después del partido en el que portugal quedó eliminada por marruecos (1 0) en los cuartos de final de la copa mundial de qatar 2022. renacelaesperanza,"['rt', 'deportes.-', 'la', 'fifa', 'divulgó', 'este', 'sábado', '10', 'dic', 'un', 'video', 'en', 'el', 'que', 'da', 'las', 'gracias', 'al', 'jugador', 'cristiano', 'ronaldo', 'después', 'del', 'partido', 'en', 'el', 'que', 'portugal', 'quedó', 'eliminada', 'por', 'marruecos', '1', '0', 'en', 'los', 'cuartos', 'de', 'final', 'de', 'la', 'copa', 'mundial', 'de', 'qatar', '2022', 'renacelaesperanza']",neutro,0.734,neutro,0.533
4,20,2020-12-26 13:17:00,2022-12-11 14:14:00,@nanothompson Está en la FIFA Macri,False,Twitter Web App,1.6016400000000003e+18,181762544.0,nanothompson,False,0,0,False,False,es,17b1cac1ea9c69f82a2097e7c57fc53b69ce5a263093407f188b25bf41a3e5cd,está en la fifa macri,"['está', 'en', 'la', 'fifa', 'macri']",negativo,0.597,neutro,0.829
51,190,2020-03-20 21:50:00,2022-12-11 13:51:00,RT @MaximoCuevas: Dani Alves se parece muchísimo en FIFA 23 https://t.co/ddNfkloTEF,False,Twitter for iPhone,,,,False,27,0,False,False,es,a2718fdcd8acc0363449d3c65583b4ac83cc4eacf3603f86c493903baf31f34b,rt : dani alves se parece muchísimo en fifa 23,"['rt', 'dani', 'alves', 'se', 'parece', 'muchísimo', 'en', 'fifa', '23']",neutro,0.436,neutro,0.447
6710,106,2009-11-18 15:53:00,2022-12-11 05:50:00,"Ante la amenaza de la FIFA, cuáles pueden ser las sanciones para la Selección argentina https://t.co/FxQ2bHMr1k",False,Jetpack.com,,,,False,0,0,False,False,es,acee61436ceb01db3e96643ae42e250ed66553654eef6f68469255fc1e6362dc,"ante la amenaza de la fifa, cuáles pueden ser las sanciones para la selección argentina","['ante', 'la', 'amenaza', 'de', 'la', 'fifa', 'cuáles', 'pueden', 'ser', 'las', 'sanciones', 'para', 'la', 'selección', 'argentina']",neutro,0.666,neutro,0.52
116517,1210,2010-06-23 13:10:00,2022-12-11 02:15:00,"La #FIFA expresa sus condolencias tras la muerte del periodista estadounidense Grant Wahl durante la cobertura de un partido del Mundial

#Qatar2022 https://t.co/LBDHk6vflg",False,TweetDeck,,,,False,0,0,False,False,es,c22851389bf8ba83666990e1bb6bc8a87bc6168abc1a0cf6901287b688dc099d,la fifa expresa sus condolencias tras la muerte del periodista estadounidense grant wahl durante la cobertura de un partido del mundial qatar2022,"['la', 'fifa', 'expresa', 'sus', 'condolencias', 'tras', 'la', 'muerte', 'del', 'periodista', 'estadounidense', 'grant', 'wahl', 'durante', 'la', 'cobertura', 'de', 'un', 'partido', 'del', 'mundial', 'qatar2022']",negativo,0.891,negativo,0.839
0,19,2020-08-15 14:44:00,2022-12-11 02:49:00,@jotajordi13 Claro gran tonto jota jordi estás viendo cómo la FIFA corrupta está ayudando a pechofrio y a la argentina a ganar este mundial ya estaba escrito hace meses gran HIPÓCRITA Y LO SABES MUY BIEN,False,Twitter for iPhone,1.60149e+18,858392269.0,jotajordi13,False,0,0,False,False,es,b28c53f9b2f6571ef69742e705a2798062e00affc2e1379d67a7d531e0ceac3d,claro gran tonto jota jordi estás viendo cómo la fifa corrupta está ayudando a pechofrio y a la argentina a ganar este mundial ya estaba escrito hace meses gran hipócrita y lo sabes muy bien,"['claro', 'gran', 'tonto', 'jota', 'jordi', 'estás', 'viendo', 'cómo', 'la', 'fifa', 'corrupta', 'está', 'ayudando', 'a', 'pechofrio', 'y', 'a', 'la', 'argentina', 'a', 'ganar', 'este', 'mundial', 'ya', 'estaba', 'escrito', 'hace', 'meses', 'gran', 'hipócrita', 'y', 'lo', 'sabes', 'muy', 'bien']",negativo,0.958,negativo,0.935
